domain,epochs,iter,样本数,F1,EM
bridgeours_5_macbert,10,2,64,0.6897,0.5374
bridgeours_5_macbert,10,2,32,0.6869,0.5280
bridgeours_5_macbert,10,2,2844,0.9308,0.8645
bridgeours_5_macbert,10,2,2048,0.8881,0.7897
bridgeours_5_macbert,10,2,512,0.8357,0.6963
bridgeours_5_macbert,10,2,1024,0.8560,0.7290
bridgeours_5_macbert,10,2,16,0.5168,0.3435
bridgeours_5_macbert,10,2,128,0.7972,0.6519
bridgeours_5_macbert,10,2,256,0.8529,0.7290
bridgeours_5_macbert,10,2,64,0.7178,0.5794
bridgeours_5_macbert,10,2,32,0.7209,0.5561
bridgeours_5_macbert,10,2,2048,0.9041,0.8084
bridgeours_5_macbert,10,2,2844,0.9320,0.8668
bridgeours_5_macbert,10,2,512,0.8397,0.6869
bridgeours_5_macbert,10,2,1024,0.8513,0.7290
bridgeours_5_macbert,10,2,16,0.5636,0.3995
bridgeours_5_macbert,10,2,128,0.7908,0.6332
bridgeours_5_macbert,10,2,256,0.8173,0.6846
bridgeours_5_macbert,10,2,64,0.7295,0.5794
bridgeours_5_macbert,10,2,32,0.6381,0.4626
bridgeours_5_macbert,10,2,2048,0.8915,0.7921
bridgeours_5_macbert,10,2,512,0.8598,0.7336
bridgeours_5_macbert,10,2,1024,0.8729,0.7500
bridgeours_5_macbert,10,2,16,0.6201,0.4556
bridgeours_5_macbert,10,2,128,0.7632,0.6238
bridgeours_5_macbert,10,2,256,0.8109,0.6752
bridgeours_5_macbert,10,2,64,0.7372,0.6051
bridgeours_5_macbert,10,2,2844,0.9132,0.8458
bridgeours_5_macbert,10,2,32,0.6976,0.5304
bridgeours_5_macbert,10,2,2048,0.8902,0.7991
bridgeours_5_macbert,10,2,512,0.8516,0.7243
bridgeours_5_macbert,10,2,1024,0.8635,0.7477
bridgeours_5_macbert,10,2,16,0.6705,0.5234
bridgeours_5_macbert,10,2,128,0.7919,0.6612
bridgeours_5_macbert,10,2,256,0.8287,0.6682
bridgeours_5_macbert,10,2,64,0.7393,0.5864
bridgeours_5_macbert,10,2,2844,0.9164,0.8505
bridgeours_5_macbert,10,2,32,0.6917,0.5234
bridgeours_5_macbert,10,2,2048,0.8837,0.7757
bridgeours_5_macbert,10,2,512,0.8389,0.6963
bridgeours_5_macbert,10,2,1024,0.8544,0.7360
bridgeours_5_macbert,10,2,16,0.6467,0.4930
bridgeours_5_macbert,10,2,128,0.7932,0.6262
bridgeours_5_macbert,10,2,256,0.8278,0.6916
bridgeours_5_macbert,10,2,2844,0.9240,0.8505
bridgeours_5_macbert,10,2,64,0.7348,0.5654
bridgeours_5_macbert,10,2,32,0.6677,0.4673
bridgeours_6_macbert,10,1,2048,0.8884,0.7921
bridgeours_6_macbert,10,1,512,0.8436,0.7079
bridgeours_6_macbert,10,1,1024,0.8577,0.7266
bridgeours_6_macbert,10,1,16,0.6666,0.5210
bridgeours_6_macbert,10,1,128,0.7835,0.6402
bridgeours_6_macbert,10,1,2844,0.9177,0.8458
bridgeours_6_macbert,10,1,256,0.8155,0.6986
bridgeours_6_macbert,10,1,64,0.7544,0.6215
bridgeours_6_macbert,10,1,32,0.6564,0.5350
bridgeours_6_macbert,10,1,2048,0.8973,0.7921
bridgeours_6_macbert,10,1,512,0.8476,0.7196
bridgeours_6_macbert,10,1,1024,0.8841,0.7734
bridgeours_6_macbert,10,1,16,0.6361,0.4907
bridgeours_6_macbert,10,1,128,0.7838,0.6355
bridgeours_6_macbert,10,1,256,0.8277,0.6939
bridgeours_6_macbert,10,1,64,0.7548,0.6005
bridgeours_6_macbert,10,1,2844,0.9153,0.8458
bridgeours_6_macbert,10,1,32,0.7050,0.5584
bridgeours_6_macbert,10,1,2048,0.8912,0.8014
bridgeours_6_macbert,10,1,512,0.8508,0.7150
bridgeours_6_macbert,10,1,1024,0.8556,0.7290
bridgeours_6_macbert,10,1,2844,0.9192,0.8458
bridgeours_6_macbert,10,1,16,0.6011,0.4579
bridgeours_6_macbert,10,1,128,0.7641,0.6005
bridgeours_6_macbert,10,1,256,0.8252,0.7033
bridgeours_6_macbert,10,1,64,0.7264,0.5724
bridgeours_6_macbert,10,1,32,0.6772,0.5164
bridgeours_6_macbert,10,1,2048,0.8873,0.7640
bridgeours_6_macbert,10,1,2844,0.9231,0.8505
bridgeours_6_macbert,10,1,512,0.8647,0.7430
bridgeours_6_macbert,10,1,1024,0.8632,0.7593
bridgeours_6_macbert,10,1,16,0.5926,0.4486
bridgeours_6_macbert,10,1,128,0.7841,0.6472
bridgeours_6_macbert,10,1,256,0.8134,0.6706
bridgeours_6_macbert,10,1,64,0.7004,0.5701
bridgeours_6_macbert,10,1,32,0.6892,0.5561
bridgeours_6_macbert,10,1,2048,0.8691,0.7570
bridgeours_6_macbert,10,1,2844,0.9286,0.8621
bridgeours_6_macbert,10,1,512,0.8543,0.7453
bridgeours_6_macbert,10,1,1024,0.8855,0.7710
bridgeours_6_macbert,10,1,16,0.5557,0.4393
bridgeours_6_macbert,10,1,128,0.7663,0.6215
bridgeours_6_macbert,10,1,256,0.7822,0.6425
bridgeours_6_macbert,10,1,64,0.6849,0.5397
bridgeours_6_macbert,10,1,32,0.6757,0.5374
bridgeours_6_macbert,10,1,2844,0.9298,0.8621
bridgeours_6_macbert,10,1,2048,0.8950,0.7897
bridgeours_6_macbert,10,1,512,0.8465,0.7173
bridgeours_6_macbert,10,1,1024,0.8540,0.7313
bridgeours_6_macbert,10,1,16,0.5281,0.3762
bridgeours_6_macbert,10,1,128,0.7682,0.6472
bridgeours_6_macbert,10,1,256,0.8524,0.7313
bridgeours_6_macbert,10,1,64,0.7110,0.5818
bridgeours_6_macbert,10,1,32,0.6781,0.5397
bridgeours_6_macbert,10,1,2048,0.8979,0.7921
bridgeours_6_macbert,10,1,2844,0.9164,0.8505
bridgeours_6_macbert,10,1,512,0.8314,0.6939
bridgeours_6_macbert,10,1,1024,0.8499,0.7243
bridgeours_6_macbert,10,1,16,0.5786,0.4346
bridgeours_6_macbert,10,1,128,0.8156,0.6729
bridgeours_6_macbert,10,1,256,0.8069,0.6846
bridgeours_6_macbert,10,1,64,0.7435,0.5981
bridgeours_6_macbert,10,1,32,0.7037,0.5467
bridgeours_6_macbert,10,1,2048,0.8862,0.7897
bridgeours_6_macbert,10,1,512,0.8510,0.7407
bridgeours_6_macbert,10,1,1024,0.8649,0.7570
bridgeours_6_macbert,10,1,16,0.6286,0.5023
bridgeours_6_macbert,10,1,128,0.8040,0.6659
bridgeours_6_macbert,10,1,256,0.8106,0.6729
bridgeours_6_macbert,10,1,64,0.7293,0.6098
bridgeours_6_macbert,10,1,2844,0.9183,0.8551
bridgeours_6_macbert,10,1,32,0.6727,0.5210
bridgeours_6_macbert,10,1,2048,0.8923,0.7944
bridgeours_6_macbert,10,1,512,0.8457,0.7173
bridgeours_6_macbert,10,1,1024,0.8632,0.7430
bridgeours_6_macbert,10,1,16,0.6742,0.5397
bridgeours_6_macbert,10,1,128,0.7715,0.6565
bridgeours_6_macbert,10,1,256,0.8195,0.6612
bridgeours_6_macbert,10,1,64,0.7360,0.5864
bridgeours_6_macbert,10,1,2844,0.9144,0.8435
bridgeours_6_macbert,10,1,32,0.6715,0.5280
bridgeours_6_macbert,10,1,2048,0.8731,0.7617
bridgeours_6_macbert,10,1,512,0.8472,0.7220
bridgeours_6_macbert,10,1,1024,0.8645,0.7570
bridgeours_6_macbert,10,1,16,0.6512,0.5280
bridgeours_6_macbert,10,1,128,0.8075,0.6589
bridgeours_6_macbert,10,1,256,0.8260,0.6846
bridgeours_6_macbert,10,1,2844,0.9237,0.8551
bridgeours_6_macbert,10,1,64,0.7441,0.5911
bridgeours_6_macbert,10,1,32,0.6880,0.5187
bridgeours_6_macbert,10,2,2048,0.8880,0.7921
bridgeours_6_macbert,10,2,512,0.8360,0.7033
bridgeours_6_macbert,10,2,1024,0.8621,0.7336
bridgeours_6_macbert,10,2,16,0.6783,0.5304
bridgeours_6_macbert,10,2,128,0.7977,0.6542
bridgeours_6_macbert,10,2,2844,0.9201,0.8551
bridgeours_6_macbert,10,2,256,0.8162,0.6916
bridgeours_6_macbert,10,2,64,0.7384,0.5935
bridgeours_6_macbert,10,2,32,0.6593,0.5187
bridgeours_6_macbert,10,2,2048,0.8999,0.7967
bridgeours_6_macbert,10,2,512,0.8649,0.7336
bridgeours_6_macbert,10,2,1024,0.8786,0.7640
bridgeours_6_macbert,10,2,16,0.6364,0.4907
bridgeours_6_macbert,10,2,128,0.8009,0.6449
bridgeours_6_macbert,10,2,256,0.8288,0.6893
bridgeours_6_macbert,10,2,64,0.7595,0.5958
bridgeours_6_macbert,10,2,2844,0.9142,0.8481
bridgeours_6_macbert,10,2,32,0.6840,0.5257
bridgeours_6_macbert,10,2,2048,0.8994,0.8107
bridgeours_6_macbert,10,2,512,0.8506,0.7150
bridgeours_6_macbert,10,2,1024,0.8575,0.7290
bridgeours_6_macbert,10,2,2844,0.9145,0.8458
bridgeours_6_macbert,10,2,16,0.6076,0.4579
bridgeours_6_macbert,10,2,128,0.7715,0.6121
bridgeours_6_macbert,10,2,256,0.8427,0.7103
bridgeours_6_macbert,10,2,64,0.7449,0.5701
bridgeours_6_macbert,10,2,32,0.6777,0.5093
bridgeours_6_macbert,10,2,2048,0.8883,0.7780
bridgeours_6_macbert,10,2,2844,0.9290,0.8598
bridgeours_6_macbert,10,2,512,0.8312,0.6986
bridgeours_6_macbert,10,2,1024,0.8556,0.7407
bridgeours_6_macbert,10,2,16,0.6444,0.4977
bridgeours_6_macbert,10,2,128,0.7916,0.6565
bridgeours_6_macbert,10,2,256,0.8246,0.6706
bridgeours_6_macbert,10,2,64,0.7100,0.5794
bridgeours_6_macbert,10,2,32,0.6977,0.5467
bridgeours_6_macbert,10,2,2048,0.8749,0.7617
bridgeours_6_macbert,10,2,2844,0.9311,0.8645
bridgeours_6_macbert,10,2,512,0.8593,0.7407
bridgeours_6_macbert,10,2,1024,0.8879,0.7757
bridgeours_6_macbert,10,2,16,0.5742,0.4369
bridgeours_6_macbert,10,2,128,0.7716,0.6262
bridgeours_6_macbert,10,2,256,0.7814,0.6402
bridgeours_6_macbert,10,2,64,0.6976,0.5467
bridgeours_6_macbert,10,2,32,0.6758,0.5304
bridgeours_6_macbert,10,2,2844,0.9346,0.8692
bridgeours_6_macbert,10,2,2048,0.8876,0.7827
bridgeours_6_macbert,10,2,512,0.8409,0.6986
bridgeours_6_macbert,10,2,1024,0.8585,0.7383
bridgeours_6_macbert,10,2,16,0.5227,0.3902
bridgeours_6_macbert,10,2,128,0.7834,0.6402
bridgeours_6_macbert,10,2,256,0.8597,0.7360
bridgeours_6_macbert,10,2,64,0.7407,0.6098
bridgeours_6_macbert,10,2,32,0.7103,0.5607
bridgeours_6_macbert,10,2,2048,0.8897,0.7944
bridgeours_6_macbert,10,2,2844,0.9203,0.8575
bridgeours_6_macbert,10,2,512,0.8300,0.6939
bridgeours_6_macbert,10,2,1024,0.8464,0.7243
bridgeours_6_macbert,10,2,16,0.6192,0.4743
bridgeours_6_macbert,10,2,128,0.8056,0.6659
bridgeours_6_macbert,10,2,256,0.8185,0.6893
bridgeours_6_macbert,10,2,64,0.7419,0.5958
bridgeours_6_macbert,10,2,32,0.7131,0.5444
bridgeours_6_macbert,10,2,2048,0.8825,0.7780
bridgeours_6_macbert,10,2,512,0.8578,0.7430
bridgeours_6_macbert,10,2,1024,0.8717,0.7617
bridgeours_6_macbert,10,2,16,0.6295,0.4836
bridgeours_6_macbert,10,2,128,0.7944,0.6519
bridgeours_6_macbert,10,2,256,0.8185,0.6799
bridgeours_6_macbert,10,2,64,0.7405,0.6098
bridgeours_6_macbert,10,2,2844,0.9177,0.8528
bridgeours_6_macbert,10,2,32,0.6743,0.5210
bridgeours_6_macbert,10,2,2048,0.8972,0.7991
bridgeours_6_macbert,10,2,512,0.8482,0.7126
bridgeours_6_macbert,10,2,1024,0.8591,0.7383
bridgeours_6_macbert,10,2,16,0.6850,0.5467
bridgeours_6_macbert,10,2,128,0.7918,0.6729
bridgeours_6_macbert,10,2,256,0.8136,0.6589
bridgeours_6_macbert,10,2,64,0.7452,0.5958
bridgeours_6_macbert,10,2,2844,0.9107,0.8364
bridgeours_6_macbert,10,2,32,0.7172,0.5561
bridgeours_6_macbert,10,2,2048,0.8900,0.7897
bridgeours_6_macbert,10,2,512,0.8471,0.7150
bridgeours_6_macbert,10,2,1024,0.8647,0.7593
bridgeours_6_macbert,10,2,16,0.6431,0.5187
bridgeours_6_macbert,10,2,128,0.7977,0.6519
bridgeours_6_macbert,10,2,256,0.8315,0.6916
bridgeours_6_macbert,10,2,2844,0.9270,0.8598
bridgeours_6_macbert,10,2,64,0.7269,0.5701
bridgeours_6_macbert,10,2,32,0.6551,0.4766
bridgeours_4_roberta,10,1,2048,0.8795,0.7827
bridgeours_4_roberta,10,1,512,0.8412,0.7056
bridgeours_4_roberta,10,1,1024,0.8488,0.7290
bridgeours_4_roberta,10,1,16,0.6945,0.5421
bridgeours_4_roberta,10,1,128,0.7675,0.6215
bridgeours_4_roberta,10,1,2844,0.9158,0.8458
bridgeours_4_roberta,10,1,256,0.8095,0.6799
bridgeours_4_roberta,10,1,64,0.7584,0.6285
bridgeours_4_roberta,10,1,32,0.6729,0.5257
bridgeours_4_roberta,10,1,2048,0.8976,0.7991
bridgeours_4_roberta,10,1,512,0.8392,0.7126
bridgeours_4_roberta,10,1,1024,0.8828,0.7687
bridgeours_4_roberta,10,1,16,0.6177,0.4579
bridgeours_4_roberta,10,1,128,0.7916,0.6355
bridgeours_4_roberta,10,1,256,0.8109,0.6846
bridgeours_4_roberta,10,1,64,0.7453,0.5794
bridgeours_4_roberta,10,1,2844,0.9123,0.8411
bridgeours_4_roberta,10,1,32,0.6556,0.5047
bridgeours_4_roberta,10,1,2048,0.9008,0.8154
bridgeours_4_roberta,10,1,512,0.8572,0.7220
bridgeours_4_roberta,10,1,1024,0.8660,0.7453
bridgeours_4_roberta,10,1,2844,0.9212,0.8528
bridgeours_4_roberta,10,1,16,0.6325,0.4743
bridgeours_4_roberta,10,1,128,0.7580,0.5935
bridgeours_4_roberta,10,1,256,0.8243,0.6986
bridgeours_4_roberta,10,1,64,0.7249,0.5724
bridgeours_4_roberta,10,1,32,0.6832,0.5117
bridgeours_4_roberta,10,1,2048,0.8889,0.7804
bridgeours_4_roberta,10,1,2844,0.9261,0.8551
bridgeours_4_roberta,10,1,512,0.8483,0.7266
bridgeours_4_roberta,10,1,1024,0.8651,0.7640
bridgeours_4_roberta,10,1,16,0.5809,0.4299
bridgeours_4_roberta,10,1,128,0.7633,0.6121
bridgeours_4_roberta,10,1,256,0.8010,0.6589
bridgeours_4_roberta,10,1,64,0.6690,0.5350
bridgeours_4_roberta,10,1,32,0.7121,0.5467
bridgeours_4_roberta,10,1,2048,0.8732,0.7617
bridgeours_4_roberta,10,1,2844,0.9110,0.8388
bridgeours_4_roberta,10,1,512,0.8483,0.7220
bridgeours_4_roberta,10,1,1024,0.8721,0.7523
bridgeours_4_roberta,10,1,16,0.5896,0.4369
bridgeours_4_roberta,10,1,128,0.7874,0.6379
bridgeours_4_roberta,10,1,256,0.7661,0.6168
bridgeours_4_roberta,10,1,64,0.6732,0.5140
bridgeours_4_roberta,10,1,32,0.6691,0.5140
bridgeours_4_roberta,10,1,2844,0.9250,0.8481
bridgeours_4_roberta,10,1,2048,0.8977,0.7944
bridgeours_4_roberta,10,1,512,0.8414,0.6986
bridgeours_4_roberta,10,1,1024,0.8579,0.7360
bridgeours_4_roberta,10,1,16,0.5744,0.4089
bridgeours_4_roberta,10,1,128,0.7458,0.6121
bridgeours_4_roberta,10,1,256,0.8328,0.7150
bridgeours_4_roberta,10,1,64,0.6969,0.5561
bridgeours_4_roberta,10,1,32,0.6652,0.5070
bridgeours_4_roberta,10,1,2048,0.8911,0.7897
bridgeours_4_roberta,10,1,2844,0.9145,0.8388
bridgeours_4_roberta,10,1,512,0.8173,0.6729
bridgeours_4_roberta,10,1,1024,0.8544,0.7313
bridgeours_4_roberta,10,1,16,0.5937,0.4369
bridgeours_4_roberta,10,1,128,0.7716,0.6168
bridgeours_4_roberta,10,1,256,0.7953,0.6776
bridgeours_4_roberta,10,1,64,0.7441,0.6005
bridgeours_4_roberta,10,1,32,0.6855,0.5234
bridgeours_4_roberta,10,1,2048,0.8858,0.7780
bridgeours_4_roberta,10,1,512,0.8325,0.7056
bridgeours_4_roberta,10,1,1024,0.8691,0.7617
bridgeours_4_roberta,10,1,16,0.6052,0.4486
bridgeours_4_roberta,10,1,128,0.7869,0.6355
bridgeours_4_roberta,10,1,256,0.8052,0.6682
bridgeours_4_roberta,10,1,64,0.7160,0.5724
bridgeours_4_roberta,10,1,2844,0.9210,0.8551
bridgeours_4_roberta,10,1,32,0.6727,0.5047
bridgeours_4_roberta,10,1,2048,0.8814,0.7850
bridgeours_4_roberta,10,1,512,0.8302,0.6916
bridgeours_4_roberta,10,1,1024,0.8639,0.7547
bridgeours_4_roberta,10,1,16,0.6340,0.4696
bridgeours_4_roberta,10,1,128,0.7676,0.6238
bridgeours_4_roberta,10,1,256,0.7978,0.6285
bridgeours_4_roberta,10,1,64,0.7204,0.5678
bridgeours_4_roberta,10,1,2844,0.9179,0.8528
bridgeours_4_roberta,10,1,32,0.6836,0.5234
bridgeours_4_roberta,10,1,2048,0.8754,0.7664
bridgeours_4_roberta,10,1,512,0.8248,0.6939
bridgeours_4_roberta,10,1,1024,0.8572,0.7430
bridgeours_4_roberta,10,1,16,0.6476,0.5000
bridgeours_4_roberta,10,1,128,0.7919,0.6565
bridgeours_4_roberta,10,1,256,0.8195,0.6963
bridgeours_4_roberta,10,1,2844,0.9254,0.8551
bridgeours_4_roberta,10,1,64,0.7205,0.5654
bridgeours_4_roberta,10,1,32,0.6813,0.5070
bridgeours_4_roberta,10,2,2048,0.8889,0.7897
bridgeours_4_roberta,10,2,512,0.8396,0.7009
bridgeours_4_roberta,10,2,1024,0.8539,0.7266
bridgeours_4_roberta,10,2,16,0.6893,0.5257
bridgeours_4_roberta,10,2,128,0.7832,0.6402
bridgeours_4_roberta,10,2,2844,0.9191,0.8528
bridgeours_4_roberta,10,2,256,0.8173,0.6963
bridgeours_4_roberta,10,2,64,0.7458,0.6028
bridgeours_4_roberta,10,2,32,0.6523,0.5070
bridgeours_4_roberta,10,2,2048,0.8979,0.7874
bridgeours_4_roberta,10,2,512,0.8357,0.7009
bridgeours_4_roberta,10,2,1024,0.8837,0.7757
bridgeours_4_roberta,10,2,16,0.6601,0.5070
bridgeours_4_roberta,10,2,128,0.7918,0.6449
bridgeours_4_roberta,10,2,256,0.8172,0.6822
bridgeours_4_roberta,10,2,64,0.7515,0.5888
bridgeours_4_roberta,10,2,2844,0.9149,0.8458
bridgeours_4_roberta,10,2,32,0.6769,0.5210
bridgeours_4_roberta,10,2,2048,0.8970,0.8084
bridgeours_4_roberta,10,2,512,0.8503,0.7150
bridgeours_4_roberta,10,2,1024,0.8654,0.7523
bridgeours_4_roberta,10,2,2844,0.9232,0.8575
bridgeours_4_roberta,10,2,16,0.6198,0.4743
bridgeours_4_roberta,10,2,128,0.7489,0.5981
bridgeours_4_roberta,10,2,256,0.8345,0.7056
bridgeours_4_roberta,10,2,64,0.7364,0.5888
bridgeours_4_roberta,10,2,32,0.6804,0.4883
bridgeours_4_roberta,10,2,2048,0.8946,0.7827
bridgeours_4_roberta,10,2,2844,0.9190,0.8505
bridgeours_4_roberta,10,2,512,0.8433,0.7150
bridgeours_4_roberta,10,2,1024,0.8733,0.7640
bridgeours_4_roberta,10,2,16,0.6064,0.4579
bridgeours_4_roberta,10,2,128,0.7778,0.6238
bridgeours_4_roberta,10,2,256,0.8074,0.6612
bridgeours_4_roberta,10,2,64,0.6791,0.5304
bridgeours_4_roberta,10,2,32,0.6904,0.5280
bridgeours_4_roberta,10,2,2048,0.8731,0.7640
bridgeours_4_roberta,10,2,2844,0.9300,0.8575
bridgeours_4_roberta,10,2,512,0.8477,0.7243
bridgeours_4_roberta,10,2,1024,0.8773,0.7547
bridgeours_4_roberta,10,2,16,0.5669,0.4206
bridgeours_4_roberta,10,2,128,0.7987,0.6589
bridgeours_4_roberta,10,2,256,0.7843,0.6402
bridgeours_4_roberta,10,2,64,0.6809,0.5234
bridgeours_4_roberta,10,2,32,0.6725,0.5093
bridgeours_4_roberta,10,2,2844,0.9193,0.8364
bridgeours_4_roberta,10,2,2048,0.9015,0.8084
bridgeours_4_roberta,10,2,512,0.8440,0.7103
bridgeours_4_roberta,10,2,1024,0.8606,0.7477
bridgeours_4_roberta,10,2,16,0.5821,0.4229
bridgeours_4_roberta,10,2,128,0.7593,0.6285
bridgeours_4_roberta,10,2,256,0.8396,0.7173
bridgeours_4_roberta,10,2,64,0.6996,0.5467
bridgeours_4_roberta,10,2,32,0.6709,0.5023
bridgeours_4_roberta,10,2,2048,0.8931,0.7991
bridgeours_4_roberta,10,2,2844,0.9183,0.8481
bridgeours_4_roberta,10,2,512,0.8306,0.6846
bridgeours_4_roberta,10,2,1024,0.8436,0.7196
bridgeours_4_roberta,10,2,16,0.5348,0.3621
bridgeours_4_roberta,10,2,128,0.7933,0.6379
bridgeours_4_roberta,10,2,256,0.8040,0.6776
bridgeours_4_roberta,10,2,64,0.7520,0.5841
bridgeours_4_roberta,10,2,32,0.6495,0.4813
bridgeours_4_roberta,10,2,2048,0.8913,0.7874
bridgeours_4_roberta,10,2,512,0.8352,0.7103
bridgeours_4_roberta,10,2,1024,0.8682,0.7570
bridgeours_4_roberta,10,2,16,0.6356,0.4836
bridgeours_4_roberta,10,2,128,0.7747,0.6238
bridgeours_4_roberta,10,2,256,0.8055,0.6706
bridgeours_4_roberta,10,2,64,0.7271,0.5748
bridgeours_4_roberta,10,2,2844,0.9242,0.8575
bridgeours_4_roberta,10,2,32,0.6666,0.4720
bridgeours_4_roberta,10,2,2048,0.8822,0.7874
bridgeours_4_roberta,10,2,512,0.8301,0.6963
bridgeours_4_roberta,10,2,1024,0.8582,0.7360
bridgeours_4_roberta,10,2,16,0.6165,0.4626
bridgeours_4_roberta,10,2,128,0.7544,0.6121
bridgeours_4_roberta,10,2,256,0.8000,0.6519
bridgeours_4_roberta,10,2,64,0.7169,0.5491
bridgeours_4_roberta,10,2,2844,0.9156,0.8435
bridgeours_4_roberta,10,2,32,0.6677,0.5000
bridgeours_4_roberta,10,2,2048,0.8761,0.7687
bridgeours_4_roberta,10,2,512,0.8380,0.7056
bridgeours_4_roberta,10,2,1024,0.8491,0.7220
bridgeours_4_roberta,10,2,16,0.6104,0.4556
bridgeours_4_roberta,10,2,128,0.7949,0.6542
bridgeours_4_roberta,10,2,256,0.8326,0.7103
bridgeours_4_roberta,10,2,2844,0.9289,0.8621
bridgeours_4_roberta,10,2,64,0.7318,0.5724
bridgeours_4_roberta,10,2,32,0.6557,0.4743
bridgeours_5_roberta,10,1,2048,0.8817,0.7804
bridgeours_5_roberta,10,1,512,0.8465,0.7103
bridgeours_5_roberta,10,1,1024,0.8419,0.7126
bridgeours_5_roberta,10,1,16,0.6767,0.5257
bridgeours_5_roberta,10,1,128,0.7847,0.6402
bridgeours_5_roberta,10,1,2844,0.9158,0.8435
bridgeours_5_roberta,10,1,256,0.8123,0.6916
bridgeours_5_roberta,10,1,64,0.7528,0.6192
bridgeours_5_roberta,10,1,32,0.6203,0.4930
bridgeours_5_roberta,10,1,2048,0.9050,0.8014
bridgeours_5_roberta,10,1,512,0.8383,0.6986
bridgeours_5_roberta,10,1,1024,0.8767,0.7687
bridgeours_5_roberta,10,1,16,0.6576,0.4953
bridgeours_5_roberta,10,1,128,0.8127,0.6729
bridgeours_5_roberta,10,1,256,0.8238,0.6986
bridgeours_5_roberta,10,1,64,0.7637,0.6098
bridgeours_5_roberta,10,1,2844,0.9108,0.8388
bridgeours_5_roberta,10,1,32,0.6766,0.5023
bridgeours_5_roberta,10,1,2048,0.9024,0.8084
bridgeours_5_roberta,10,1,512,0.8538,0.7266
bridgeours_5_roberta,10,1,1024,0.8601,0.7453
bridgeours_5_roberta,10,1,2844,0.9152,0.8481
bridgeours_5_roberta,10,1,16,0.5681,0.4229
bridgeours_5_roberta,10,1,128,0.7718,0.6145
bridgeours_5_roberta,10,1,256,0.8464,0.7220
bridgeours_5_roberta,10,1,64,0.7436,0.6028
bridgeours_5_roberta,10,1,32,0.6866,0.5327
bridgeours_5_roberta,10,1,2048,0.8876,0.7780
bridgeours_5_roberta,10,1,2844,0.9204,0.8528
bridgeours_5_roberta,10,1,512,0.8643,0.7336
bridgeours_5_roberta,10,1,1024,0.8614,0.7570
bridgeours_5_roberta,10,1,16,0.6092,0.4720
bridgeours_5_roberta,10,1,128,0.7893,0.6519
bridgeours_5_roberta,10,1,256,0.8030,0.6589
bridgeours_5_roberta,10,1,64,0.6747,0.5467
bridgeours_5_roberta,10,1,32,0.7153,0.5631
bridgeours_5_roberta,10,1,2048,0.8731,0.7593
bridgeours_5_roberta,10,1,2844,0.9188,0.8458
bridgeours_5_roberta,10,1,512,0.8592,0.7523
bridgeours_5_roberta,10,1,1024,0.8691,0.7477
bridgeours_5_roberta,10,1,16,0.5841,0.4322
bridgeours_5_roberta,10,1,128,0.7814,0.6425
bridgeours_5_roberta,10,1,256,0.7726,0.6192
bridgeours_5_roberta,10,1,64,0.6870,0.5304
bridgeours_5_roberta,10,1,32,0.6630,0.4790
bridgeours_5_roberta,10,1,2844,0.9259,0.8528
bridgeours_5_roberta,10,1,2048,0.8923,0.7944
bridgeours_5_roberta,10,1,512,0.8413,0.7056
bridgeours_5_roberta,10,1,1024,0.8647,0.7547
bridgeours_5_roberta,10,1,16,0.5761,0.4136
bridgeours_5_roberta,10,1,128,0.7567,0.6168
bridgeours_5_roberta,10,1,256,0.8320,0.7126
bridgeours_5_roberta,10,1,64,0.7160,0.5818
bridgeours_5_roberta,10,1,32,0.7094,0.5374
bridgeours_5_roberta,10,1,2048,0.8980,0.8084
bridgeours_5_roberta,10,1,2844,0.9180,0.8481
bridgeours_5_roberta,10,1,512,0.8274,0.6846
bridgeours_5_roberta,10,1,1024,0.8590,0.7407
bridgeours_5_roberta,10,1,16,0.5994,0.4439
bridgeours_5_roberta,10,1,128,0.7792,0.6379
bridgeours_5_roberta,10,1,256,0.8036,0.6706
bridgeours_5_roberta,10,1,64,0.7461,0.6005
bridgeours_5_roberta,10,1,32,0.6454,0.4860
bridgeours_5_roberta,10,1,2048,0.8795,0.7687
bridgeours_5_roberta,10,1,512,0.8403,0.7150
bridgeours_5_roberta,10,1,1024,0.8638,0.7570
bridgeours_5_roberta,10,1,16,0.6140,0.4556
bridgeours_5_roberta,10,1,128,0.7517,0.6098
bridgeours_5_roberta,10,1,256,0.8071,0.6706
bridgeours_5_roberta,10,1,64,0.7219,0.5841
bridgeours_5_roberta,10,1,2844,0.9253,0.8645
bridgeours_5_roberta,10,1,32,0.6835,0.5047
bridgeours_5_roberta,10,1,2048,0.8986,0.8084
bridgeours_5_roberta,10,1,512,0.8286,0.6916
bridgeours_5_roberta,10,1,1024,0.8583,0.7477
bridgeours_5_roberta,10,1,16,0.6202,0.4720
bridgeours_5_roberta,10,1,128,0.7675,0.6402
bridgeours_5_roberta,10,1,256,0.8066,0.6379
bridgeours_5_roberta,10,1,64,0.7069,0.5514
bridgeours_5_roberta,10,1,2844,0.9125,0.8388
bridgeours_5_roberta,10,1,32,0.6806,0.5023
bridgeours_5_roberta,10,1,2048,0.8844,0.7780
bridgeours_5_roberta,10,1,512,0.8362,0.7103
bridgeours_5_roberta,10,1,1024,0.8548,0.7313
bridgeours_5_roberta,10,1,16,0.6147,0.4696
bridgeours_5_roberta,10,1,128,0.8034,0.6589
